train_idx,Time,Open,High,Low,Close,Volume,label
1688,2012-07-27,1.22734,1.23899,1.22416,1.23182,255570.0,0
1690,2012-07-30,1.22957,1.22974,1.22246,1.22605,203185.0,0
1691,2012-07-31,1.22605,1.23291,1.2248,1.2264762500000002,195574.0,1
1692,2012-08-01,1.22895,1.23362,1.2217,1.22318,163904.0,1
1693,2012-08-02,1.22318,1.23888,1.21339,1.21733,225174.0,1
1694,2012-08-03,1.21737,1.23919,1.21691,1.23852,212911.0,1
1695,2012-08-05,1.23925,1.24429,1.23826,1.24065,23585.0,0
1696,2012-08-06,1.24061,1.24292,1.23413,1.23911,184109.0,0
1697,2012-08-07,1.23911,1.24417,1.23757,1.23928,192993.0,0
1698,2012-08-08,1.23926,1.2402,1.23267,1.23738,184699.0,0
1699,2012-08-09,1.23738,1.23866,1.22668,1.22976,190717.0,1
1700,2012-08-10,1.22976,1.23162,1.22412,1.22894,160954.0,1
1701,2012-08-12,1.22894,1.22909,1.2240106271050526,1.22692,10639.0,1
1702,2012-08-13,1.22692,1.23732,1.226,1.23411,166514.0,1
1703,2012-08-14,1.23412,1.23851,1.23159,1.23233,169491.0,1
1704,2012-08-15,1.23234,1.23432,1.22635,1.23035,139787.0,1
1705,2012-08-16,1.23036,1.2372,1.2256,1.23538,161894.0,0
1706,2012-08-17,1.23537,1.23818,1.22894,1.23308,145055.0,1
1707,2012-08-19,1.2348,1.23508,1.23237,1.23289,11866.0,1
1708,2012-08-20,1.23288,1.23685,1.22948,1.23511,151591.0,1
1709,2012-08-21,1.23511,1.24872,1.23457,1.24727,194486.0,1
1710,2012-08-22,1.24727,1.25435,1.2431,1.2533,180654.0,0
1711,2012-08-23,1.2533,1.25885,1.25285,1.25563,194522.0,0
1712,2012-08-24,1.25563,1.25662,1.24843,1.25107,155632.0,1
1713,2012-08-26,1.25096,1.25233,1.25031,1.25099,13644.0,1
1714,2012-08-27,1.25099,1.25351,1.2483,1.24836,113320.0,1
1715,2012-08-28,1.24836,1.25759,1.2465,1.25604,169843.0,1
1716,2012-08-29,1.25604,1.25729,1.25183,1.25288,154075.0,1
1717,2012-08-30,1.25288,1.25635,1.2488,1.25138,155516.0,1
1718,2012-08-31,1.25135,1.26372,1.24933,1.2573,181854.0,0
1719,2012-09-02,1.25666,1.2585,1.256,1.25611,10453.0,1
1720,2012-09-03,1.25611,1.2647116457537169,1.25599,1.25938,118183.0,1
1721,2012-09-04,1.25938,1.26275,1.25226,1.25312,170981.0,1
1722,2012-09-05,1.25313,1.2624,1.25015,1.25982,185285.0,1
1723,2012-09-06,1.25982,1.26469,1.25611,1.26291,199114.0,1
1724,2012-09-07,1.26291,1.28171,1.26265,1.28152,176715.0,1
1725,2012-09-09,1.28067,1.28107,1.27868,1.27877,11788.0,1
1727,2012-09-11,1.2765,1.28707,1.27584,1.28522,182336.0,1
1728,2012-09-12,1.28522,1.29361,1.28399,1.2915,196410.0,1
1729,2012-09-13,1.2915,1.30014,1.28742,1.29887,189216.0,1
1730,2012-09-14,1.29887,1.3167,1.29882,1.31299,198275.0,0
1731,2012-09-16,1.31175,1.3128,1.31044,1.31158,10350.0,0
1732,2012-09-17,1.31157,1.31694,1.30834,1.30936,177391.0,0
1733,2012-09-18,1.30937,1.31147,1.3029,1.30415,177945.0,0
1735,2012-09-20,1.30504,1.30563,1.2921,1.29763,194932.0,0
1736,2012-09-21,1.29762,1.30476,1.2955,1.29792,177657.0,0
1737,2012-09-23,1.29749,1.29878,1.2929699131672547,1.29731,9321.0,0
1738,2012-09-24,1.29731,1.29731,1.28904,1.29394,142124.0,0
1739,2012-09-25,1.29396,1.29706,1.28871,1.29104,164987.0,0
1740,2012-09-26,1.29103,1.29126,1.2835,1.28696,150343.0,0
1741,2012-09-27,1.287,1.29282,1.28307,1.2919,162325.0,0
1742,2012-09-28,1.29188,1.29596,1.28387,1.28591,184648.0,1
1743,2012-09-30,1.28444,1.28499,1.28038,1.28183,13803.0,1
1744,2012-10-01,1.28184,1.29381,1.28049,1.28922,179095.0,1
1745,2012-10-02,1.28923,1.29676,1.28799,1.2909,167033.0,1
1746,2012-10-03,1.2909,1.29367,1.28772,1.29141,169512.0,1
1747,2012-10-04,1.29142,1.30312,1.291,1.30156,186109.0,0
1748,2012-10-05,1.30156,1.30714,1.29938,1.30344,162395.0,0
1749,2012-10-07,1.30227,1.30256,1.30055,1.30117,7114.0,0
1750,2012-10-08,1.30114,1.30158,1.29371,1.29818,135572.0,0
1751,2012-10-09,1.29818,1.29906,1.28493,1.28649,188603.0,1
1752,2012-10-10,1.2865,1.29127,1.28352,1.28414,178200.0,1
1753,2012-10-11,1.28414,1.29511,1.28258,1.29343,157383.50179627998,1
1754,2012-10-12,1.29343,1.29906,1.29219,1.29522,148632.0,1
1755,2012-10-14,1.29527,1.29588,1.28979,1.29003,12149.0,1
1756,2012-10-15,1.29558625,1.29786,1.28905,1.29050625,156965.0,1
1757,2012-10-16,1.29622,1.31232,1.29532,1.30944,184382.0,0
1758,2012-10-17,1.30944,1.31386,1.30846,1.3105,174064.0,0
1759,2012-10-18,1.31051,1.31285,1.3055,1.30662,168176.0,0
1760,2012-10-19,1.30662,1.3108654517304155,1.30129,1.30188,136760.0,0
1761,2012-10-21,1.30189,1.30382,1.30152,1.30367,7772.0,0
1762,2012-10-22,1.30368,1.3083,1.3024,1.30637,142394.0,0
1763,2012-10-23,1.30637,1.30687,1.29518,1.29809,167718.0,0
1764,2012-10-24,1.29809,1.29966,1.292,1.29713,169457.0,0
1765,2012-10-25,1.29714,1.3023,1.29269,1.29448,174291.0,0
1766,2012-10-26,1.29449,1.29559,1.28832,1.29403,165661.0,1
1767,2012-10-28,1.29396,1.29453,1.29146,1.2919,7730.0,1
1768,2012-10-29,1.29191,1.29359,1.2885,1.2913,116544.0,1
1769,2012-10-30,1.2913,1.29832,1.28857,1.29638,122950.0,0
1770,2012-10-31,1.29639,1.3047375962111318,1.29458,1.29627,162455.0,0
1771,2012-11-01,1.29628,1.29823,1.29241,1.29292,149692.0,0
1772,2012-11-02,1.29293,1.29385,1.28211,1.28349,169291.0,0
1773,2012-11-04,1.28181,1.28343,1.28163,1.28337,8668.0,0
1774,2012-11-05,1.28339,1.28425,1.27674,1.27925,152424.0,0
1775,2012-11-06,1.27925,1.28262,1.2763,1.27903,162856.0,0
1776,2012-11-07,1.27906,1.28761,1.27362,1.27541,226461.0,0
1777,2012-11-08,1.27541,1.27759,1.2717,1.27365,187667.0,0
1778,2012-11-09,1.27364,1.27897,1.26895,1.27109,198350.0,0
1779,2012-11-11,1.27094,1.27359,1.2709,1.27229,8461.0,1
1780,2012-11-12,1.27232,1.27388,1.26963,1.26989,126417.0,1
1781,2012-11-13,1.2699,1.27264,1.26612,1.27106,181068.0,1
1782,2012-11-14,1.27104,1.27741,1.27032,1.27246,180895.0,1
1783,2012-11-15,1.27244,1.28015,1.27235,1.27742,168039.0,1
1784,2012-11-16,1.27741,1.27777,1.269,1.27428,168227.0,1
1785,2012-11-18,1.27464,1.27607,1.27401,1.27508,10206.0,1
1786,2012-11-19,1.27507,1.28196,1.27483,1.27813,164004.0,1
1788,2012-11-21,1.28128,1.28673,1.2736,1.28559,146336.0,1
1789,2012-11-22,1.28559,1.28984,1.28339,1.28781,107866.0,1
1790,2012-11-23,1.28777,1.29904,1.28734,1.29736,116682.0,0
1791,2012-11-25,1.2966,1.29769,1.29602,1.29624,8858.0,0
1792,2012-11-26,1.29626,1.30083,1.2944,1.29897,130321.0,0
1793,2012-11-27,1.29898,1.2999,1.2915,1.2938,144287.0,1
1794,2012-11-28,1.29379,1.29611,1.288,1.2944,154957.0,1
1795,2012-11-29,1.29442,1.30122,1.29388,1.29766,137537.0,1
1796,2012-11-30,1.29767,1.30274,1.2968,1.29867,148116.0,1
1797,2012-12-02,1.29819,1.30029,1.29819,1.30024,8021.0,1
1798,2012-12-03,1.30026,1.30756,1.29996,1.30512,145162.0,0
1799,2012-12-04,1.301835,1.31164,1.301835,1.31031,141802.0,0
1800,2012-12-05,1.31031,1.31261,1.30549,1.30556,153677.0,0
1801,2012-12-06,1.30556,1.30863,1.295,1.29653,153974.0,0
1802,2012-12-07,1.29655,1.29722,1.28789,1.29253,136743.0,1
1803,2012-12-09,1.28887,1.29155,1.28871,1.29109,10526.0,1
1804,2012-12-10,1.29108,1.29479,1.28856,1.29388,116104.0,1
1805,2012-12-11,1.29388,1.30144,1.29286,1.30022,130350.0,1
1806,2012-12-12,1.30021,1.30965,1.29959,1.30677,140949.0,1
1807,2012-12-13,1.30677,1.31,1.30411,1.30686,145409.0,1
1808,2012-12-14,1.30686,1.31726,1.30671,1.31626,143845.0,1
1809,2012-12-16,1.31647,1.31872,1.31543,1.3161,13644.0,1
1810,2012-12-17,1.3161,1.31786,1.31439,1.31659,124432.0,1
1811,2012-12-18,1.31661,1.32376,1.31559,1.32278,130179.0,0
1812,2012-12-19,1.32278,1.3308,1.3188,1.32183,157163.0,0
1813,2012-12-20,1.32183,1.32946,1.3203,1.32248,151849.0,0
1814,2012-12-21,1.32248,1.32313,1.31585,1.31867,163767.0,0
1815,2012-12-23,1.31719,1.31849,1.31712,1.31745,6999.0,1
1816,2012-12-24,1.31746,1.32335,1.31704,1.31745,81364.0,1
1818,2012-12-26,1.31741,1.32533,1.3170395690975094,1.32318,88374.0,0
1819,2012-12-27,1.32317,1.32834,1.32011,1.32464,126924.0,0
1820,2012-12-28,1.32463,1.32564,1.31655,1.3214,111409.0,0
1821,2012-12-30,1.32091,1.32344,1.32091,1.32292,6544.0,0
1822,2012-12-31,1.32291,1.32323,1.31738,1.31954,105379.0,0
1823,2013-01-01,1.31936,1.32197,1.31866,1.32064,7982.0,0
1824,2013-01-02,1.32064,1.32991,1.3157,1.31825,172863.0,0
1825,2013-01-03,1.31824,1.3185,1.30189,1.30191,176209.0,1
1826,2013-01-04,1.30193,1.30892,1.29971,1.30678,159501.0,1
1827,2013-01-06,1.30745,1.30792,1.30426,1.30503,9897.0,1
1828,2013-01-07,1.30505,1.31275,1.30165,1.31179,163264.0,1
1829,2013-01-08,1.31178,1.31393,1.30566,1.30718,164923.0,1
1830,2013-01-09,1.30718,1.30956,1.30362,1.30504,157859.0,1
1831,2013-01-10,1.30505,1.32791,1.30385,1.32696,192737.0,1
1832,2013-01-11,1.32696,1.33653,1.32479,1.33424,176486.0,0
1833,2013-01-13,1.33605,1.33731,1.33498,1.33717,12077.0,0
1834,2013-01-14,1.33716,1.34037,1.33356,1.33804,22375.14285714286,0
1835,2013-01-15,1.33805,1.33933,1.3272,1.33038,171304.0,1
1836,2013-01-16,1.33037,1.33246,1.32565,1.33063,161783.0,1
1837,2013-01-17,1.33063,1.33873,1.32696,1.33724,174266.0,0
1838,2013-01-18,1.33724,1.3398,1.32803,1.3318,162845.0,0
1839,2013-01-20,1.33107,1.33237,1.33018,1.33074,8278.0,0
1840,2013-01-21,1.33074,1.33319,1.32998,1.33068,90082.0,1
1841,2013-01-22,1.33066,1.33712,1.32668,1.33171,179754.0,1
1842,2013-01-23,1.33171,1.33542,1.32655,1.33068,149860.0,1
1843,2013-01-24,1.33068,1.33925,1.32859,1.3367,182558.0,1
1844,2013-01-25,1.33671,1.34788,1.33497,1.34587,181358.0,1
1845,2013-01-27,1.34651,1.34709,1.34531,1.34593,10860.0,1
1846,2013-01-28,1.34593,1.34765,1.34244,1.3452,157383.50169637986,1
1847,2013-01-29,1.34521,1.34968,1.3387469744319247,1.34879,174164.0,1
1848,2013-01-30,1.3488,1.3587,1.34817,1.35707,175144.0,1
1849,2013-01-31,1.35708,1.36165,1.35408,1.36112,169245.0,0
1850,2013-02-01,1.36112,1.37108,1.3586,1.36391,198315.0,0
1851,2013-02-03,1.36521,1.36571,1.36392,1.36435,7862.0,0
1852,2013-02-04,1.36435,1.36443,1.3491,1.34951,172011.0,0
1853,2013-02-05,1.34951,1.35972,1.34577,1.35826,198472.0,0
1854,2013-02-06,1.35826,1.35957,1.34951,1.35149,180719.0,0
1855,2013-02-07,1.3515,1.35769,1.33706,1.33957,203926.0,1
1856,2013-02-08,1.33957,1.34288,1.33531,1.33662,155938.0,1
1857,2013-02-10,1.33673,1.33768,1.33635,1.33759,9648.0,1
1858,2013-02-11,1.33759,1.34273,1.3357,1.34071,141892.0,0
1860,2013-02-13,1.34521,1.35196,1.34262,1.34446,141815.0,0
1861,2013-02-14,1.34445,1.34551,1.3315,1.33522,147921.0,0
1862,2013-02-15,1.33519,1.33929,1.3306,1.33618,144422.0,1
1863,2013-02-17,1.33503,1.3357,1.33368,1.33407,8694.0,0
1864,2013-02-18,1.33405,1.33787,1.3321,1.33456,105307.0,0
1865,2013-02-19,1.33455,1.34203,1.33285,1.34187,138216.0,0
1866,2013-02-20,1.34189,1.34341,1.32705,1.32842,168514.0,0
1867,2013-02-21,1.32841,1.32891,1.31606,1.31848,189827.0,0
1868,2013-02-22,1.31848,1.32442,1.3145,1.31902,143299.0,0
1869,2013-02-24,1.32154,1.32175,1.31816,1.31884,13735.0,0
1870,2013-02-25,1.31882,1.33171,1.30471,1.30822,219667.0,0
1871,2013-02-26,1.30824,1.3139517595508925,1.3018,1.30595,240007.0,0
1872,2013-02-27,1.30597,1.31615,1.3041,1.31468,213460.0,0
1873,2013-02-28,1.31467,1.3160443522201077,1.30531,1.3111650000000001,181890.0,0
1874,2013-03-01,1.30657,1.3101,1.29664,1.30178,183227.0,1
1875,2013-03-03,1.30121,1.30307,1.30015,1.30107,9772.0,0
1876,2013-03-04,1.30105,1.30404,1.29819,1.303,145325.0,1
1877,2013-03-05,1.30297,1.3075,1.3011,1.30616,151959.0,0
1878,2013-03-06,1.30617,1.307,1.29646,1.29765,143957.0,1
1879,2013-03-07,1.29768,1.31181,1.29768,1.31016,177196.0,0
1880,2013-03-08,1.31015,1.31343,1.29548,1.30042,163426.0,1
1881,2013-03-10,1.29857,1.30034,1.29793,1.29935,11528.0,0
1882,2013-03-11,1.29935,1.30529,1.29881,1.30308,135282.0,0
1883,2013-03-12,1.30307,1.30742,1.29913,1.3029,167095.0,1
1884,2013-03-13,1.30289,1.30646,1.29234,1.29773,166957.0,0
1885,2013-03-14,1.29772,1.30299,1.29112,1.30039,201964.0,0
1886,2013-03-15,1.30039,1.31058,1.30026,1.30743,177749.0,0
1887,2013-03-17,1.29052,1.2931,1.2888,1.29087,27918.0,1
1888,2013-03-18,1.29089,1.2994,1.28817,1.29617,211742.0,0
1889,2013-03-19,1.29618,1.29694,1.28466,1.28704,248363.0,1
1890,2013-03-20,1.28704,1.29738,1.28666,1.29367,264858.0,1
1891,2013-03-21,1.29367,1.29551,1.28799,1.2906,275230.0,0
1892,2013-03-22,1.2906,1.30074,1.2888,1.29881,236918.0,0
1893,2013-03-24,1.29475,1.30474,1.29448,1.30291,27397.0,0
1894,2013-03-25,1.30291,1.30479,1.28342,1.28585,285361.0,0
1895,2013-03-26,1.28584,1.28887,1.28313,1.28627,240575.0,0
1896,2013-03-27,1.28627,1.28646,1.27539,1.27805,248678.0,1
1897,2013-03-28,1.27805,1.28437,1.27556,1.28293,225056.0,1
1898,2013-03-29,1.28293,1.28329,1.27944,1.28184,53588.0,0
1899,2013-03-31,1.28029,1.2812,1.27885,1.2792,6127.0,1
1900,2013-04-01,1.27919,1.28705,1.27713,1.28664,115770.0,1
1901,2013-04-02,1.28665,1.28777,1.28047,1.28068,212334.0,1
1902,2013-04-03,1.28068,1.28639,1.27898,1.28447,211924.0,1
1904,2013-04-05,1.29338,1.30389,1.29006,1.29943,237498.0,1
1905,2013-04-07,1.29732,1.3006,1.2972,1.29881,22093.0,1
1906,2013-04-08,1.2988,1.30679,1.29685,1.30596,219729.0,1
1907,2013-04-09,1.30596,1.31025,1.30056,1.30835,230529.0,1
1908,2013-04-10,1.30835,1.31217,1.30436,1.30488,216813.0,1
1909,2013-04-11,1.30488,1.3138,1.30481,1.31103,226386.0,0
1910,2013-04-12,1.31103,1.31262,1.30384,1.31113,211305.0,1
1911,2013-04-14,1.31141,1.31147,1.30928,1.3101,17221.0,0
1912,2013-04-15,1.31011,1.31075,1.3022,1.30446,272968.0,1
1913,2013-04-16,1.30446,1.32015,1.30292,1.318,281139.0,0
1914,2013-04-17,1.318,1.31995,1.30011,1.30281,277487.0,1
1915,2013-04-18,1.30281,1.3096,1.30208,1.30537,269138.0,1
1916,2013-04-19,1.30537,1.31271,1.3048,1.3051,214326.0,0
1917,2013-04-21,1.3076,1.30769,1.3053,1.30626,9757.0,0
1918,2013-04-22,1.30626,1.30836,1.30154,1.30545,189407.0,0
1919,2013-04-23,1.30545,1.30824,1.2973,1.29995,241510.0,1
1920,2013-04-24,1.29995,1.3033,1.29611,1.30268,214639.0,1
1921,2013-04-25,1.30268,1.30933,1.29894,1.30062,228648.0,1
1922,2013-04-26,1.30062,1.30475,1.29912,1.30274,212332.0,1
1923,2013-04-28,1.30504,1.30676,1.30318,1.3044,12022.0,1
1924,2013-04-29,1.30442,1.31158,1.30426,1.30923,200803.0,0
1925,2013-04-30,1.30922,1.31858,1.30557,1.3177,221901.0,0
1926,2013-05-01,1.3177,1.32427,1.31606,1.31744,181791.0,0
1927,2013-05-02,1.31749,1.32148,1.30384,1.30715,239148.0,1
1928,2013-05-03,1.30715,1.31565,1.30351,1.31131,199996.0,0
1929,2013-05-05,1.31188,1.31326,1.31104,1.31326,8043.0,1
1930,2013-05-06,1.31327,1.31396,1.30534,1.30779,121458.0,0
1931,2013-05-07,1.30778,1.31315,1.30679,1.30757,172695.0,0
1932,2013-05-08,1.30755,1.31944,1.3075,1.31592,196267.0,0
1933,2013-05-09,1.31593,1.3177,1.30098,1.30286,210125.0,0
1934,2013-05-10,1.30288,1.30506,1.2935,1.29899,238292.0,0
1935,2013-05-12,1.29724,1.29781,1.29596,1.29649,10595.0,0
1936,2013-05-13,1.29648,1.30257,1.29415,1.30203,207504.0,0
1937,2013-05-14,1.30209,1.30289,1.29181,1.29408,232852.0,0
1938,2013-05-15,1.29408,1.29424,1.2843,1.28795,235994.0,0
1939,2013-05-16,1.28795,1.29297,1.28463,1.28812,227734.0,0
1940,2013-05-17,1.28812,1.28887,1.2796,1.28381,186258.0,1
1941,2013-05-19,1.28421,1.28482,1.28192,1.28194,12336.0,1
1942,2013-05-20,1.28194,1.29035,1.2801422487698475,1.28676,171558.0,1
1943,2013-05-21,1.28677,1.29384,1.2841,1.29262,214750.0,1
1944,2013-05-22,1.29263,1.29978,1.28277,1.28277,271276.0,1
1945,2013-05-23,1.28277,1.29539,1.28214,1.29157,278569.0,0
1946,2013-05-24,1.29157,1.29928,1.29074,1.29323,206435.0,0
1947,2013-05-26,1.29347,1.29436,1.29159,1.29221,12552.0,1
1948,2013-05-27,1.29221,1.29485,1.28875,1.28974,87317.0,1
1949,2013-05-28,1.28974,1.29468,1.2841,1.28546,228235.0,1
1950,2013-05-29,1.28546,1.2975,1.2846750361133814,1.29412,263272.0,1
1952,2013-05-31,1.30379,1.30475,1.2944,1.29963,207872.0,1
1953,2013-06-02,1.29932,1.30065,1.2983,1.30043,9542.0,1
1954,2013-06-03,1.30043,1.31074,1.29556,1.30799,217585.0,1
1955,2013-06-04,1.30799,1.31012,1.30418,1.30686,239599.0,1
1956,2013-06-05,1.30686,1.31142,1.30529,1.30798,281686.0,1
1957,2013-06-06,1.308,1.33054,1.30776,1.32387,317480.0,1
1958,2013-06-07,1.32387,1.32846,1.31918,1.32187,290027.0,1
1959,2013-06-09,1.31906,1.32283,1.31851,1.32242,18024.0,1
1960,2013-06-10,1.3233262499999998,1.32689,1.31775,1.32594,236300.0,1
1961,2013-06-11,1.32594,1.33173,1.3232,1.33148,321019.0,1
1962,2013-06-12,1.33149,1.33667,1.32655,1.33594,287913.0,0
1963,2013-06-13,1.33595,1.33902,1.32785,1.33664,313142.0,0
1964,2013-06-14,1.33664,1.33702,1.32948,1.33467,218640.0,1
1965,2013-06-16,1.33476,1.33572,1.33308,1.33343,11441.0,0
1966,2013-06-17,1.33344,1.33815,1.33184,1.33639,168633.0,0
1967,2013-06-18,1.3364,1.34155,1.33255,1.33939,218034.0,0
1968,2013-06-19,1.33938,1.34155,1.3262,1.32863,190559.0,0
1969,2013-06-20,1.32864,1.32904,1.31612,1.32186,257709.0,0
1970,2013-06-21,1.32188,1.32541,1.30985,1.32219625,183657.0,0
1971,2013-06-23,1.30912,1.31141,1.30888,1.31089,10948.0,0
1972,2013-06-24,1.31091,1.31438,1.3059,1.31267,199525.0,0
1973,2013-06-25,1.31267,1.31506,1.3065,1.30865,193403.0,0
1975,2013-06-27,1.30243,1.30546,1.3,1.30333,186941.0,1
1976,2013-06-28,1.30334,1.31029,1.29913,1.30096,179952.0,0
1977,2013-06-30,1.30146,1.30165,1.30055,1.30127,6530.0,0
1978,2013-07-01,1.30128,1.30708,1.30108,1.30611,139384.0,0
1979,2013-07-02,1.30611,1.30779,1.29634,1.29665,168614.0,0
1980,2013-07-03,1.29665,1.30288,1.29229,1.30038,191209.0,0
1981,2013-07-04,1.3004,1.30172,1.2883,1.28975,145720.0,0
1982,2013-07-05,1.28973,1.29053,1.28063,1.28303,165272.0,0
1983,2013-07-07,1.28106,1.28327,1.28106,1.28257,10492.0,1
1984,2013-07-08,1.28255,1.28819,1.28117,1.28496,145428.0,1
1985,2013-07-09,1.28496,1.2898,1.27552,1.27773,186039.0,1
1986,2013-07-10,1.27775,1.3206,1.27648,1.30917,239628.0,0
1987,2013-07-11,1.30917,1.3147,1.30056,1.30929,250696.0,0
1988,2013-07-12,1.30928,1.30964,1.2999,1.30679,20234.25,1
1989,2013-07-14,1.30763,1.308,1.30529,1.30616,5251.0,1
1990,2013-07-15,1.30615,1.30791,1.2993,1.30608,173159.0,1
1991,2013-07-16,1.30609,1.31745,1.3053,1.31427,203143.0,0
1992,2013-07-17,1.31429,1.31768,1.30829,1.31143,210065.0,1
1993,2013-07-18,1.31143,1.3122,1.3066,1.3095,178682.0,1
1994,2013-07-19,1.3095,1.31532,1.3093,1.31427,155257.0,1
1995,2013-07-21,1.31384,1.31691,1.31357,1.31621,10573.0,1
1996,2013-07-22,1.31622,1.32179,1.3144,1.31893,161583.0,1
1997,2013-07-23,1.31893,1.32386,1.31631,1.32186,176613.0,1
1998,2013-07-24,1.32187,1.3256,1.31767,1.3194,209890.0,1
1999,2013-07-25,1.3194,1.32958,1.31655,1.32745,208796.0,0
2000,2013-07-26,1.32745,1.32968,1.32525,1.32786,166881.0,0
2001,2013-07-28,1.32854,1.32938,1.32753,1.32892,10720.0,1
2002,2013-07-29,1.32892,1.32949,1.32388,1.32587,360886.0,0
2003,2013-07-30,1.3259,1.33012,1.3234,1.326,377677.0,1
2004,2013-07-31,1.32601,1.33447,1.32141,1.33062,426898.0,0
2005,2013-08-01,1.33063,1.33063,1.31932,1.32054,219894.0,1
2006,2013-08-02,1.32054,1.32937,1.31892,1.32805,184700.0,1
2007,2013-08-04,1.32833,1.32872,1.32655,1.32681,9900.0,1
2008,2013-08-05,1.32682,1.32999,1.32329,1.32617,162952.0,1
2009,2013-08-06,1.3262,1.33229,1.3246,1.32996,173179.0,1
2010,2013-08-07,1.32996,1.33453,1.32654,1.33394,191525.0,0
2011,2013-08-08,1.33392,1.34003,1.33278,1.33809,176204.0,0
2012,2013-08-09,1.33808,1.33903,1.33324,1.33413,133468.0,0
2013,2013-08-11,1.33196,1.33436,1.33196,1.33259,7381.0,0
2014,2013-08-12,1.33258,1.33332,1.3277,1.32927,139002.0,1
2015,2013-08-13,1.32928,1.3317,1.32333,1.3261,187948.0,1
2016,2013-08-14,1.32611,1.3342113841889778,1.32389,1.32652,158873.0,1
2017,2013-08-15,1.3265,1.33627,1.32054,1.33529,214594.0,0
2018,2013-08-16,1.3353,1.33798,1.3311,1.33283,186151.0,1
2019,2013-08-18,1.33296,1.3343,1.33212,1.33362,157383.50171717972,1
2020,2013-08-19,1.33362,1.33745,1.33151,1.3337,156706.0,1
2021,2013-08-20,1.3337,1.34518,1.33234,1.34205,201051.0,0
2022,2013-08-21,1.34205,1.34268,1.33315,1.33371,216257.0,1
2023,2013-08-22,1.33372,1.3373,1.32979,1.33474,211209.0,1
2024,2013-08-23,1.3347,1.34096,1.3333,1.33799,197866.0,1
2025,2013-08-25,1.33854,1.33923,1.33771,1.33859,7669.0,0
2026,2013-08-26,1.3386,1.3394,1.33563,1.33805,118081.0,0
2027,2013-08-27,1.33805,1.33987,1.33232,1.33814,204747.0,0
2028,2013-08-28,1.33815,1.33976,1.33049,1.33292,202686.0,0
2029,2013-08-29,1.33289,1.33399,1.32191,1.324,202636.0,0
2030,2013-08-30,1.32401,1.32548,1.31734,1.32213,170436.0,0
2031,2013-09-01,1.32108,1.3215,1.31914,1.31972,7775.0,0
2032,2013-09-02,1.31971,1.3227,1.31836,1.31858,118363.0,0
2033,2013-09-03,1.31862,1.31968,1.31385,1.31686,180131.0,1
2034,2013-09-04,1.31686,1.32177,1.3157,1.3197,166133.0,0
2035,2013-09-05,1.31969,1.32228,1.31105,1.3121,207341.0,1
2036,2013-09-06,1.3169725,1.31891,1.31046,1.31765,180793.0,1
2037,2013-09-08,1.31622,1.31814,1.3162,1.31761,157383.50174557097,1
2038,2013-09-09,1.31759,1.32806,1.31665,1.32542,160630.0,1
2039,2013-09-10,1.32541,1.32757,1.32298,1.32721,170199.0,1
2040,2013-09-11,1.32722,1.33244,1.32439,1.33176,202586.0,1
2041,2013-09-12,1.33178,1.33244,1.32552,1.32961,173932.0,1
2042,2013-09-13,1.32961,1.3321,1.32538,1.3293,153642.0,1
2043,2013-09-15,1.33528,1.33819,1.33527,1.33664,13568.0,1
2044,2013-09-16,1.33664,1.33854,1.33278,1.33315,157382.0,1
2045,2013-09-17,1.33315,1.33692,1.33248,1.33495,142845.0,1
2046,2013-09-18,1.33495,1.35418,1.3338,1.35243,237837.0,1
2047,2013-09-19,1.35243,1.35685,1.35093,1.35357,233040.0,0
2048,2013-09-20,1.35357,1.35487,1.34977,1.3522,172044.0,0
2049,2013-09-22,1.3546,1.35476,1.35241,1.35337,5205.0,0
2050,2013-09-23,1.35338,1.3585120232148449,1.3479,1.34941,162220.0,0
2051,2013-09-24,1.34941,1.35188,1.3464,1.34736,171210.0,1
2052,2013-09-25,1.34736,1.3537,1.34613,1.35212,162645.0,0
2053,2013-09-26,1.35212,1.35262,1.3472,1.34855,164099.0,1
2054,2013-09-27,1.34857,1.35644,1.3474,1.3521,166648.0,0
2055,2013-09-29,1.34923,1.34985,1.34767,1.34937,10314.0,1
2056,2013-09-30,1.34938,1.3556,1.34778,1.35184,154031.0,1
2057,2013-10-01,1.35183,1.3588,1.35071,1.35108,187092.0,1
2058,2013-10-02,1.35108,1.3623486575669874,1.35043,1.35833,213797.0,0
2059,2013-10-03,1.3583,1.36459,1.35808,1.36279,186561.0,0
2060,2013-10-04,1.36281,1.36316,1.3538,1.35569,145776.0,1
2061,2013-10-06,1.35629,1.35713,1.35605,1.35638,7015.0,0
2062,2013-10-07,1.35637,1.35909,1.35425,1.35745,144692.0,0
2063,2013-10-08,1.35745,1.36071,1.35576,1.35781,189047.0,0
2064,2013-10-09,1.35781,1.35802,1.34855,1.35083,222971.0,1
2065,2013-10-10,1.35084,1.35457,1.34877,1.35265,202331.0,1
2066,2013-10-11,1.35266,1.35816,1.35197,1.35406,179812.0,0
2067,2013-10-13,1.35595,1.35629,1.3551,1.35536,6191.0,0
2068,2013-10-14,1.35537,1.35975,1.3545,1.35526,138903.0,1
2069,2013-10-15,1.35528,1.35709,1.3479,1.35079,222837.0,1
2070,2013-10-16,1.35079,1.35675,1.34727,1.35387,222360.0,1
2071,2013-10-17,1.35387,1.36818,1.3535,1.36613,262256.0,1
